taskpool,user,date,value
taskpooluk,michaelc,6/9/2017,0
taskpooluk,michaelc,6/10/2017,0
taskpooluk,michaelc,6/11/2017,0
taskpooluk,michaelc,6/12/2017,0
taskpooluk,michaelc,6/13/2017,0
taskpooluk,michaelc,6/14/2017,0
taskpooluk,michaelc,6/15/2017,0
taskpooluk,michaelc,6/16/2017,0
taskpooluk,michaelc,6/17/2017,0
taskpooluk,michaelc,6/18/2017,0
taskpooluk,michaelc,6/19/2017,0
taskpooluk,michaelc,6/20/2017,0
taskpooluk,michaelc,6/21/2017,0
taskpooluk,michaelc,6/22/2017,0
taskpooluk,michaelc,6/23/2017,0
taskpooluk,michaelc,6/24/2017,0
taskpooluk,michaelc,6/25/2017,0
taskpooluk,michaelc,6/26/2017,0
taskpooluk,michaelc,6/27/2017,0
taskpooluk,michaelc,6/28/2017,0
taskpooluk,michaelc,6/29/2017,0
taskpooluk,michaelc,6/30/2017,0
taskpooluk,hannaha,1/1/2017,0
taskpooluk,hannaha,1/2/2017,8
taskpooluk,hannaha,1/3/2017,3.35
taskpooluk,hannaha,1/4/2017,4.516666667
taskpooluk,hannaha,1/5/2017,6.616666667
taskpooluk,hannaha,1/6/2017,6.35
taskpooluk,hannaha,1/7/2017,0
taskpooluk,hannaha,1/8/2017,0
taskpooluk,hannaha,1/9/2017,2.116666667
taskpooluk,hannaha,1/10/2017,8.833333333
taskpooluk,hannaha,1/11/2017,9.383333333
taskpooluk,hannaha,1/12/2017,8.383333333
taskpooluk,hannaha,1/13/2017,1.616666667
taskpooluk,hannaha,1/14/2017,0
taskpooluk,hannaha,1/15/2017,0
taskpooluk,hannaha,1/16/2017,7.283333333
taskpooluk,hannaha,1/17/2017,4.666666667
taskpooluk,hannaha,1/18/2017,5.066666667
taskpooluk,hannaha,1/19/2017,9.683333333
taskpooluk,hannaha,1/20/2017,8.933333333
taskpooluk,hannaha,1/21/2017,0
taskpooluk,hannaha,1/22/2017,0
taskpooluk,hannaha,1/23/2017,6.916666667
taskpooluk,hannaha,1/24/2017,8.233333333
taskpooluk,hannaha,1/25/2017,7.133333333
taskpooluk,hannaha,1/26/2017,7.166666667
taskpooluk,hannaha,1/27/2017,6.933333333
taskpooluk,hannaha,1/28/2017,0
taskpooluk,hannaha,1/29/2017,0
taskpooluk,hannaha,1/30/2017,7.45
taskpooluk,hannaha,1/31/2017,11.48333333
taskpooluk,hannaha,2/1/2017,7.633333333
taskpooluk,hannaha,2/2/2017,7.05
taskpooluk,hannaha,2/3/2017,6.5
taskpooluk,hannaha,2/4/2017,0.083333333
taskpooluk,hannaha,2/5/2017,0
taskpooluk,hannaha,2/6/2017,7.983333333
taskpooluk,hannaha,2/7/2017,8.55
taskpooluk,hannaha,2/8/2017,6.433333333
taskpooluk,hannaha,2/9/2017,6.4
taskpooluk,hannaha,2/10/2017,6.016666667
taskpooluk,hannaha,2/11/2017,0
taskpooluk,hannaha,2/12/2017,0
taskpooluk,hannaha,2/13/2017,8.016666667
taskpooluk,hannaha,2/14/2017,9.4
taskpooluk,hannaha,2/15/2017,13.2
taskpooluk,hannaha,2/16/2017,9.15
taskpooluk,hannaha,2/17/2017,10.41666667
taskpooluk,hannaha,2/18/2017,0
taskpooluk,hannaha,2/19/2017,0
taskpooluk,hannaha,2/20/2017,9.033333333
taskpooluk,hannaha,2/21/2017,9.55
taskpooluk,hannaha,2/22/2017,10.66666667
taskpooluk,hannaha,2/23/2017,11.6
taskpooluk,hannaha,2/24/2017,7.416666667
taskpooluk,hannaha,2/25/2017,0
taskpooluk,hannaha,2/26/2017,0
taskpooluk,hannaha,2/27/2017,5.766666667
taskpooluk,hannaha,2/28/2017,4.333333333
taskpooluk,hannaha,3/1/2017,7.7
taskpooluk,hannaha,3/2/2017,6.6
taskpooluk,hannaha,3/3/2017,7.1
taskpooluk,hannaha,3/4/2017,0
taskpooluk,hannaha,3/5/2017,0
taskpooluk,hannaha,3/6/2017,6
taskpooluk,hannaha,3/7/2017,11.11666667
taskpooluk,hannaha,3/8/2017,4.2
taskpooluk,hannaha,3/9/2017,5.916666667
taskpooluk,hannaha,3/10/2017,8.25
taskpooluk,hannaha,3/11/2017,0
taskpooluk,hannaha,3/12/2017,0
taskpooluk,hannaha,3/13/2017,11
taskpooluk,hannaha,3/14/2017,10.56666667
taskpooluk,hannaha,3/15/2017,7.283333333
taskpooluk,hannaha,3/16/2017,10.31666667
taskpooluk,hannaha,3/17/2017,6.383333333
taskpooluk,hannaha,3/18/2017,0
taskpooluk,hannaha,3/19/2017,0
taskpooluk,hannaha,3/20/2017,13.05
taskpooluk,hannaha,3/21/2017,4.75
taskpooluk,hannaha,3/22/2017,7.533333333
taskpooluk,hannaha,3/23/2017,9.466666667
taskpooluk,hannaha,3/24/2017,6.25
taskpooluk,hannaha,3/25/2017,0
taskpooluk,hannaha,3/26/2017,0
taskpooluk,hannaha,3/27/2017,11.25
taskpooluk,hannaha,3/28/2017,7.3
taskpooluk,hannaha,3/29/2017,8.833333333
taskpooluk,hannaha,3/30/2017,8.716666667
taskpooluk,hannaha,3/31/2017,11.86666667
taskpooluk,hannaha,4/1/2017,0
taskpooluk,hannaha,4/2/2017,0
taskpooluk,hannaha,4/3/2017,9.283333333
taskpooluk,hannaha,4/4/2017,7.533333333
taskpooluk,hannaha,4/5/2017,0.333333333
taskpooluk,hannaha,4/6/2017,5.516666667
taskpooluk,hannaha,4/7/2017,7.6
taskpooluk,hannaha,4/8/2017,0
taskpooluk,hannaha,4/9/2017,0
taskpooluk,hannaha,4/10/2017,15.03333333
taskpooluk,hannaha,4/11/2017,11.1
taskpooluk,hannaha,4/12/2017,7
taskpooluk,hannaha,4/13/2017,8
taskpooluk,hannaha,4/14/2017,8
taskpooluk,hannaha,4/15/2017,0
taskpooluk,hannaha,4/16/2017,0
taskpooluk,hannaha,4/17/2017,8
taskpooluk,hannaha,4/18/2017,8
taskpooluk,hannaha,4/19/2017,11.21666667
taskpooluk,hannaha,4/20/2017,7.833333333
taskpooluk,hannaha,4/21/2017,3.933333333
taskpooluk,hannaha,4/22/2017,0
taskpooluk,hannaha,4/23/2017,0
taskpooluk,hannaha,4/24/2017,4.416666667
taskpooluk,hannaha,4/25/2017,3.45
taskpooluk,hannaha,4/26/2017,2.433333333
taskpooluk,hannaha,4/27/2017,5.7
taskpooluk,hannaha,4/28/2017,2.016666667
taskpooluk,hannaha,4/29/2017,0
taskpooluk,hannaha,4/30/2017,0
taskpooluk,hannaha,5/1/2017,0
taskpooluk,hannaha,5/2/2017,6.833333333
taskpooluk,hannaha,5/3/2017,6.5
taskpooluk,hannaha,5/4/2017,9.416666667
taskpooluk,hannaha,5/5/2017,10.48333333
taskpooluk,hannaha,5/6/2017,0
taskpooluk,hannaha,5/7/2017,0
taskpooluk,hannaha,5/8/2017,13.26666667
taskpooluk,hannaha,5/9/2017,6.1
taskpooluk,hannaha,5/10/2017,7.083333333
taskpooluk,hannaha,5/11/2017,6.033333333
taskpooluk,hannaha,5/12/2017,0.583333333
taskpooluk,hannaha,5/13/2017,0
taskpooluk,hannaha,5/14/2017,0
taskpooluk,hannaha,5/15/2017,9.8
taskpooluk,hannaha,5/16/2017,1.383333333
taskpooluk,hannaha,5/17/2017,4.75
taskpooluk,hannaha,5/18/2017,8.883333333
taskpooluk,hannaha,5/19/2017,7.883333333
taskpooluk,hannaha,5/20/2017,0
taskpooluk,hannaha,5/21/2017,0
taskpooluk,hannaha,5/22/2017,3.633333333
taskpooluk,hannaha,5/23/2017,6.633333333
taskpooluk,hannaha,5/24/2017,4.466666667
taskpooluk,hannaha,5/25/2017,2.016666667
taskpooluk,hannaha,5/26/2017,4.25
taskpooluk,hannaha,5/27/2017,0
taskpooluk,hannaha,5/28/2017,0
taskpooluk,hannaha,5/29/2017,0
taskpooluk,hannaha,5/30/2017,10.8
taskpooluk,hannaha,5/31/2017,4.033333333
taskpooluk,hannaha,6/1/2017,13.41666667
taskpooluk,hannaha,6/2/2017,8.233333333
taskpooluk,hannaha,6/3/2017,0
taskpooluk,hannaha,6/4/2017,0
taskpooluk,hannaha,6/5/2017,6.683333333
taskpooluk,hannaha,6/6/2017,9.533333333
taskpooluk,hannaha,6/7/2017,5.433333333
taskpooluk,hannaha,6/8/2017,5
taskpooluk,hannaha,6/9/2017,3.633333333
taskpooluk,hannaha,6/10/2017,0
taskpooluk,hannaha,6/11/2017,0
taskpooluk,hannaha,6/12/2017,5.216666667
taskpooluk,hannaha,6/13/2017,7.55
taskpooluk,hannaha,6/14/2017,2.466666667
taskpooluk,hannaha,6/15/2017,5.6
taskpooluk,hannaha,6/16/2017,3.533333333
taskpooluk,hannaha,6/17/2017,0
taskpooluk,hannaha,6/18/2017,0
taskpooluk,hannaha,6/19/2017,7.116666667
taskpooluk,hannaha,6/20/2017,6.683333333
taskpooluk,hannaha,6/21/2017,6.083333333
taskpooluk,hannaha,6/22/2017,3.4
taskpooluk,hannaha,6/23/2017,4.85
taskpooluk,hannaha,6/24/2017,0
taskpooluk,hannaha,6/25/2017,0
taskpooluk,hannaha,6/26/2017,6.566666667
taskpooluk,hannaha,6/27/2017,3.766666667
taskpooluk,hannaha,6/28/2017,5.733333333
taskpooluk,hannaha,6/29/2017,0.25
taskpooluk,hannaha,6/30/2017,0
taskpooluk,robertor,1/1/2017,0
taskpooluk,robertor,1/2/2017,8
taskpooluk,robertor,1/3/2017,8
taskpooluk,robertor,1/4/2017,8
taskpooluk,robertor,1/5/2017,5.1
taskpooluk,robertor,1/6/2017,3.683333333
taskpooluk,robertor,1/7/2017,0
taskpooluk,robertor,1/8/2017,0
taskpooluk,robertor,1/9/2017,6.266666667
taskpooluk,robertor,1/10/2017,5.516666667
taskpooluk,robertor,1/11/2017,5.233333333
taskpooluk,robertor,1/12/2017,8
taskpooluk,robertor,1/13/2017,3.366666667
taskpooluk,robertor,1/14/2017,0
taskpooluk,robertor,1/15/2017,0
taskpooluk,robertor,1/16/2017,6.183333333
taskpooluk,robertor,1/17/2017,5.533333333
taskpooluk,robertor,1/18/2017,5.05
taskpooluk,robertor,1/19/2017,6.466666667
taskpooluk,robertor,1/20/2017,5.266666667
taskpooluk,robertor,1/21/2017,0
taskpooluk,robertor,1/22/2017,0
taskpooluk,robertor,1/23/2017,5.716666667
taskpooluk,robertor,1/24/2017,7.116666667
taskpooluk,robertor,1/25/2017,7.033333333
taskpooluk,robertor,1/26/2017,5.766666667
taskpooluk,robertor,1/27/2017,4.05
taskpooluk,robertor,1/28/2017,0
taskpooluk,robertor,1/29/2017,0
taskpooluk,robertor,1/30/2017,6.066666667
taskpooluk,robertor,1/31/2017,7.15
taskpooluk,robertor,2/1/2017,5.65
taskpooluk,robertor,2/2/2017,8.383333333
taskpooluk,robertor,2/3/2017,8.133333333
taskpooluk,robertor,2/4/2017,0
taskpooluk,robertor,2/5/2017,0
taskpooluk,robertor,2/6/2017,5.966666667
taskpooluk,robertor,2/7/2017,5.233333333
taskpooluk,robertor,2/8/2017,5.45
taskpooluk,robertor,2/9/2017,6.366666667
taskpooluk,robertor,2/10/2017,6.566666667
taskpooluk,robertor,2/11/2017,0
taskpooluk,robertor,2/12/2017,0
taskpooluk,robertor,2/13/2017,8.083333333
taskpooluk,robertor,2/14/2017,6.983333333
taskpooluk,robertor,2/15/2017,8.483333333
taskpooluk,robertor,2/16/2017,6
taskpooluk,robertor,2/17/2017,5.983333333
taskpooluk,robertor,2/18/2017,0
taskpooluk,robertor,2/19/2017,0
taskpooluk,robertor,2/20/2017,6.133333333
taskpooluk,robertor,2/21/2017,8
taskpooluk,robertor,2/22/2017,8
taskpooluk,robertor,2/23/2017,8.65
taskpooluk,robertor,2/24/2017,3.633333333
taskpooluk,robertor,2/25/2017,0
taskpooluk,robertor,2/26/2017,0
taskpooluk,robertor,2/27/2017,7.783333333
taskpooluk,robertor,2/28/2017,5.966666667
taskpooluk,robertor,3/1/2017,5.65
taskpooluk,robertor,3/2/2017,4.966666667
taskpooluk,robertor,3/3/2017,4.116666667
taskpooluk,robertor,3/4/2017,0
taskpooluk,robertor,3/5/2017,0
taskpooluk,robertor,3/6/2017,6.8
taskpooluk,robertor,3/7/2017,7.033333333
taskpooluk,robertor,3/8/2017,6.133333333
taskpooluk,robertor,3/9/2017,6.35
taskpooluk,robertor,3/10/2017,5.6
taskpooluk,robertor,3/11/2017,0
taskpooluk,robertor,3/12/2017,0
taskpooluk,robertor,3/13/2017,6.333333333
taskpooluk,robertor,3/14/2017,6.666666667
taskpooluk,robertor,3/15/2017,6.916666667
taskpooluk,robertor,3/16/2017,6.316666667
taskpooluk,robertor,3/17/2017,3.733333333
taskpooluk,robertor,3/18/2017,0
taskpooluk,robertor,3/19/2017,0
taskpooluk,robertor,3/20/2017,5.7
taskpooluk,robertor,3/21/2017,6.533333333
taskpooluk,robertor,3/22/2017,0.016666667
taskpooluk,robertor,3/23/2017,6.2
taskpooluk,robertor,3/24/2017,6.183333333
taskpooluk,robertor,3/25/2017,0
taskpooluk,robertor,3/26/2017,0
taskpooluk,robertor,3/27/2017,6.25
taskpooluk,robertor,3/28/2017,6.366666667
taskpooluk,robertor,3/29/2017,5.4
taskpooluk,robertor,3/30/2017,6.133333333
taskpooluk,robertor,3/31/2017,5.55
taskpooluk,robertor,4/1/2017,0
taskpooluk,robertor,4/2/2017,0
taskpooluk,robertor,4/3/2017,7.133333333
taskpooluk,robertor,4/4/2017,6.666666667
taskpooluk,robertor,4/5/2017,6.266666667
taskpooluk,robertor,4/6/2017,6.583333333
taskpooluk,robertor,4/7/2017,3.35
taskpooluk,robertor,4/8/2017,0
taskpooluk,robertor,4/9/2017,0
taskpooluk,robertor,4/10/2017,6.416666667
taskpooluk,robertor,4/11/2017,6
taskpooluk,robertor,4/12/2017,5.966666667
taskpooluk,robertor,4/13/2017,5.233333333
taskpooluk,robertor,4/14/2017,8
taskpooluk,robertor,4/15/2017,0
taskpooluk,robertor,4/16/2017,0
taskpooluk,robertor,4/17/2017,8
taskpooluk,robertor,4/18/2017,6.733333333
taskpooluk,robertor,4/19/2017,6.383333333
taskpooluk,robertor,4/20/2017,6.366666667
taskpooluk,robertor,4/21/2017,5.583333333
taskpooluk,robertor,4/22/2017,0
taskpooluk,robertor,4/23/2017,0
taskpooluk,robertor,4/24/2017,4.333333333
taskpooluk,robertor,4/25/2017,6.466666667
taskpooluk,robertor,4/26/2017,5.916666667
taskpooluk,robertor,4/27/2017,6.116666667
taskpooluk,robertor,4/28/2017,4.433333333
taskpooluk,robertor,4/29/2017,0
taskpooluk,robertor,4/30/2017,0
taskpooluk,robertor,5/1/2017,0
taskpooluk,robertor,5/2/2017,6.05
taskpooluk,robertor,5/3/2017,5.116666667
taskpooluk,robertor,5/4/2017,6.466666667
taskpooluk,robertor,5/5/2017,6.016666667
taskpooluk,robertor,5/6/2017,0
taskpooluk,robertor,5/7/2017,0
taskpooluk,robertor,5/8/2017,7.383333333
taskpooluk,robertor,5/9/2017,6.566666667
taskpooluk,robertor,5/10/2017,7.116666667
taskpooluk,robertor,5/11/2017,5.083333333
taskpooluk,robertor,5/12/2017,3.15
taskpooluk,robertor,5/13/2017,0
taskpooluk,robertor,5/14/2017,0
taskpooluk,robertor,5/15/2017,6.9
taskpooluk,robertor,5/16/2017,7.85
taskpooluk,robertor,5/17/2017,5.283333333
taskpooluk,robertor,5/18/2017,6.6
taskpooluk,robertor,5/19/2017,4.466666667
taskpooluk,robertor,5/20/2017,0
taskpooluk,robertor,5/21/2017,0
taskpooluk,robertor,5/22/2017,6.016666667
taskpooluk,robertor,5/23/2017,6.7
taskpooluk,robertor,5/24/2017,5.133333333
taskpooluk,robertor,5/25/2017,6.666666667
taskpooluk,robertor,5/26/2017,3.5
taskpooluk,robertor,5/27/2017,0
taskpooluk,robertor,5/28/2017,0
taskpooluk,robertor,5/29/2017,0
taskpooluk,robertor,5/30/2017,6
taskpooluk,robertor,5/31/2017,5.666666667
taskpooluk,robertor,6/1/2017,6.933333333
taskpooluk,robertor,6/2/2017,4.016666667
taskpooluk,robertor,6/3/2017,0
taskpooluk,robertor,6/4/2017,0
taskpooluk,robertor,6/5/2017,5.733333333
taskpooluk,robertor,6/6/2017,6.3
taskpooluk,robertor,6/7/2017,4.733333333
taskpooluk,robertor,6/8/2017,5.55
taskpooluk,robertor,6/9/2017,4.333333333
taskpooluk,robertor,6/10/2017,0
taskpooluk,robertor,6/11/2017,0
taskpooluk,robertor,6/12/2017,6.883333333
taskpooluk,robertor,6/13/2017,6.466666667
taskpooluk,robertor,6/14/2017,6.016666667
taskpooluk,robertor,6/15/2017,6.05
taskpooluk,robertor,6/16/2017,5.766666667
taskpooluk,robertor,6/17/2017,0
taskpooluk,robertor,6/18/2017,0
taskpooluk,robertor,6/19/2017,6.2
taskpooluk,robertor,6/20/2017,6.3
taskpooluk,robertor,6/21/2017,5.066666667
taskpooluk,robertor,6/22/2017,5.5
taskpooluk,robertor,6/23/2017,5.5
taskpooluk,robertor,6/24/2017,0
taskpooluk,robertor,6/25/2017,0
taskpooluk,robertor,6/26/2017,5.716666667
taskpooluk,robertor,6/27/2017,5.466666667
taskpooluk,robertor,6/28/2017,5.233333333
taskpooluk,robertor,6/29/2017,4.15
taskpooluk,robertor,6/30/2017,0
taskpooluk,theoa,1/1/2017,0
taskpooluk,theoa,1/2/2017,8
taskpooluk,theoa,1/3/2017,8
taskpooluk,theoa,1/4/2017,8
taskpooluk,theoa,1/5/2017,1.783333333
taskpooluk,theoa,1/6/2017,1.683333333
taskpooluk,theoa,1/7/2017,1.5
taskpooluk,theoa,1/8/2017,0
taskpooluk,theoa,1/9/2017,0.85
taskpooluk,theoa,1/10/2017,2
taskpooluk,theoa,1/11/2017,2.783333333
taskpooluk,theoa,1/12/2017,5.016666667
taskpooluk,theoa,1/13/2017,2.033333333
taskpooluk,theoa,1/14/2017,2.233333333
taskpooluk,theoa,1/15/2017,0
taskpooluk,theoa,1/16/2017,0.75
taskpooluk,theoa,1/17/2017,2.75
taskpooluk,theoa,1/18/2017,3.266666667
taskpooluk,theoa,1/19/2017,5.35
taskpooluk,theoa,1/20/2017,4.433333333
taskpooluk,theoa,1/21/2017,1.016666667
taskpooluk,theoa,1/22/2017,0
taskpooluk,theoa,1/23/2017,0.75
taskpooluk,theoa,1/24/2017,3
taskpooluk,theoa,1/25/2017,0.916666667
taskpooluk,theoa,1/26/2017,0.65
taskpooluk,theoa,1/27/2017,0.5
taskpooluk,theoa,1/28/2017,1.833333333
taskpooluk,theoa,1/29/2017,0
taskpooluk,theoa,1/30/2017,0.25
taskpooluk,theoa,1/31/2017,4.516666667
taskpooluk,theoa,2/1/2017,1.9
taskpooluk,racheld,5/16/2017,1.266666667
taskpooluk,racheld,5/17/2017,0.6
taskpooluk,racheld,5/18/2017,2.05
taskpooluk,racheld,5/19/2017,2.966666667
taskpooluk,racheld,5/20/2017,0
taskpooluk,racheld,5/21/2017,0
taskpooluk,racheld,5/22/2017,5.966666667
taskpooluk,racheld,5/23/2017,5.4
taskpooluk,racheld,5/24/2017,2.883333333
taskpooluk,racheld,5/25/2017,6.25
taskpooluk,racheld,5/26/2017,3.683333333
taskpooluk,racheld,5/27/2017,0
taskpooluk,racheld,5/28/2017,0
taskpooluk,racheld,5/29/2017,6
taskpooluk,racheld,5/30/2017,6
taskpooluk,racheld,5/31/2017,3.866666667
taskpooluk,racheld,6/1/2017,4.25
taskpooluk,racheld,6/2/2017,8.883333333
taskpooluk,racheld,6/3/2017,0.083333333
taskpooluk,racheld,6/4/2017,0.333333333
taskpooluk,racheld,6/5/2017,6.266666667
taskpooluk,racheld,6/6/2017,6.016666667
taskpooluk,racheld,6/7/2017,0.516666667
taskpooluk,racheld,6/8/2017,2.916666667
taskpooluk,racheld,6/9/2017,8.6
taskpooluk,racheld,6/10/2017,0
taskpooluk,racheld,6/11/2017,0
taskpooluk,racheld,6/12/2017,0.683333333
taskpooluk,racheld,6/13/2017,10.03333333
taskpooluk,racheld,6/14/2017,6.575
taskpooluk,racheld,6/15/2017,6.35
taskpooluk,racheld,6/16/2017,5.45
taskpooluk,racheld,6/17/2017,0
taskpooluk,racheld,6/18/2017,0
taskpooluk,racheld,6/19/2017,6.1
taskpooluk,racheld,6/20/2017,8
taskpooluk,racheld,6/21/2017,6.166666667
taskpooluk,racheld,6/22/2017,4.95
taskpooluk,racheld,6/23/2017,5.75
taskpooluk,racheld,6/24/2017,0
taskpooluk,racheld,6/25/2017,0
taskpooluk,racheld,6/26/2017,5.416666667
taskpooluk,racheld,6/27/2017,5.666666667
taskpooluk,racheld,6/28/2017,5.25
taskpooluk,racheld,6/29/2017,8
taskpooluk,racheld,6/30/2017,8
taskpoold,ruig,5/3/2017,6.25
taskpoold,ruig,5/4/2017,13.16666667
taskpoold,ruig,5/5/2017,6.083333333
taskpoold,ruig,5/6/2017,0
taskpoold,ruig,5/7/2017,0.016666667
taskpoold,ruig,5/8/2017,6.266666667
taskpoold,ruig,5/9/2017,5.983333333
taskpoold,ruig,5/10/2017,6.583333333
taskpoold,ruig,5/11/2017,6.283333333
taskpoold,ruig,5/12/2017,3
taskpoold,ruig,5/13/2017,0
taskpoold,ruig,5/14/2017,0
taskpoold,ruig,5/15/2017,6.783333333
taskpoold,ruig,5/16/2017,7
taskpoold,ruig,5/17/2017,7
taskpoold,ruig,5/18/2017,6.366666667
taskpoold,ruig,5/19/2017,6
taskpoold,ruig,5/20/2017,0
taskpoold,ruig,5/21/2017,0
taskpoold,ruig,5/22/2017,6.25
taskpoold,ruig,5/23/2017,6.333333333
taskpoold,ruig,5/24/2017,6.533333333
taskpoold,ruig,5/25/2017,4.6
taskpoold,ruig,5/26/2017,7.866666667
taskpoold,ruig,5/27/2017,0
taskpoold,ruig,5/28/2017,0
taskpoold,ruig,5/29/2017,6.366666667
taskpoold,ruig,5/30/2017,6.333333333
taskpoold,ruig,5/31/2017,6.283333333
taskpoold,ruig,6/1/2017,6.55
taskpoold,ruig,6/2/2017,6.05
taskpoold,ruig,6/3/2017,0
taskpoold,ruig,6/4/2017,0
taskpoold,ruig,6/5/2017,8
taskpoold,ruig,6/6/2017,6.5
taskpoold,ruig,6/7/2017,6.116666667
taskpoold,ruig,6/8/2017,6.116666667
taskpoold,ruig,6/9/2017,5.85
taskpoold,ruig,6/10/2017,0
taskpoold,ruig,6/11/2017,0
taskpoold,ruig,6/12/2017,4.433333333
taskpoold,ruig,6/13/2017,5.283333333
taskpoold,ruig,6/14/2017,8.016666667
taskpoold,ruig,6/15/2017,6.083333333
taskpoold,ruig,6/16/2017,5.85
taskpoold,ruig,6/17/2017,0
taskpoold,ruig,6/18/2017,0
taskpoold,ruig,6/19/2017,6.016666667
taskpoold,ruig,6/20/2017,5.633333333
taskpoold,ruig,6/21/2017,6.033333333
taskpoold,ruig,6/22/2017,4.25
taskpoold,ruig,6/23/2017,5.5
taskpoold,ruig,6/24/2017,0
taskpoold,ruig,6/25/2017,0
taskpoold,ruig,6/26/2017,6.1
taskpoold,ruig,6/27/2017,4.016666667
taskpoold,ruig,6/28/2017,6.016666667
taskpoold,ruig,6/29/2017,5.583333333
taskpoold,ruig,6/30/2017,0
taskpoold,nanaqi,1/1/2017,0
taskpoold,nanaqi,1/2/2017,8
taskpoold,nanaqi,1/3/2017,8
taskpoold,nanaqi,1/4/2017,5.714285714
taskpoold,nanaqi,1/5/2017,5.714285714
taskpoold,nanaqi,1/6/2017,5.714285714
taskpoold,nanaqi,1/7/2017,5.714285714
taskpoold,nanaqi,1/8/2017,5.714285714
taskpoold,nanaqi,1/9/2017,5.714285714
taskpoold,nanaqi,1/10/2017,5.714285714
taskpoold,nanaqi,1/11/2017,5.714285714
taskpoold,nanaqi,1/12/2017,5.714285714
taskpoold,nanaqi,1/13/2017,5.714285714
taskpoold,nanaqi,1/14/2017,5.714285714
taskpoold,nanaqi,1/15/2017,5.714285714
taskpoold,nanaqi,1/16/2017,5.714285714
taskpoold,nanaqi,1/17/2017,5.714285714
taskpoold,nanaqi,1/18/2017,4.866666667
taskpoold,nanaqi,1/19/2017,5.133333333
taskpoold,nanaqi,1/20/2017,5.2
taskpoold,nanaqi,1/21/2017,0
taskpoold,nanaqi,1/22/2017,0
taskpoold,nanaqi,1/23/2017,8
taskpoold,nanaqi,1/24/2017,8
taskpoold,nanaqi,1/25/2017,8
taskpoold,nanaqi,1/26/2017,8
taskpoold,nanaqi,1/27/2017,8
taskpoold,nanaqi,1/28/2017,0
taskpoold,nanaqi,1/29/2017,0
taskpoold,nanaqi,1/30/2017,5.433333333
taskpoold,nanaqi,1/31/2017,6.833333333
taskpoold,nanaqi,2/1/2017,6.45
taskpoold,nanaqi,2/2/2017,6.016666667
taskpoold,nanaqi,2/3/2017,4.433333333
taskpoold,nanaqi,2/4/2017,0
taskpoold,nanaqi,2/5/2017,0
taskpoold,nanaqi,2/6/2017,8
taskpoold,nanaqi,2/7/2017,6.116666667
taskpoold,nanaqi,2/8/2017,4.233333333
taskpoold,nanaqi,2/9/2017,5.7
taskpoold,nanaqi,2/10/2017,4.833333333
taskpoold,nanaqi,2/11/2017,0
taskpoold,nanaqi,2/12/2017,0
taskpoold,nanaqi,2/13/2017,5.266666667
taskpoold,nanaqi,2/14/2017,5.616666667
taskpoold,nanaqi,2/15/2017,6.966666667
taskpoold,nanaqi,2/16/2017,6.533333333
taskpoold,nanaqi,2/17/2017,4.033333333
taskpoold,nanaqi,2/18/2017,0
taskpoold,nanaqi,2/19/2017,0
taskpoold,nanaqi,2/20/2017,5.366666667
taskpoold,nanaqi,2/21/2017,6.383333333
taskpoold,nanaqi,2/22/2017,8
taskpoold,nanaqi,2/23/2017,7.783333333
taskpoold,nanaqi,2/24/2017,5.366666667
taskpoold,nanaqi,2/25/2017,0
taskpoold,nanaqi,2/26/2017,0
taskpoold,nanaqi,2/27/2017,6.066666667
taskpoold,nanaqi,2/28/2017,6.516666667
taskpoold,nanaqi,3/1/2017,5.566666667
taskpoold,nanaqi,3/2/2017,6.766666667
taskpoold,nanaqi,3/3/2017,6.35
taskpoold,nanaqi,3/4/2017,0
taskpoold,nanaqi,3/5/2017,0
taskpoold,nanaqi,3/6/2017,6.183333333
taskpoold,nanaqi,3/7/2017,5.916666667
taskpoold,nanaqi,3/8/2017,4.516666667
taskpoold,nanaqi,3/9/2017,5.7
taskpoold,nanaqi,3/10/2017,5.216666667
taskpoold,nanaqi,3/11/2017,0
taskpoold,nanaqi,3/12/2017,0
taskpoold,nanaqi,3/13/2017,7.166666667
taskpoold,nanaqi,3/14/2017,6.8
taskpoold,nanaqi,3/15/2017,5.583333333
taskpoold,nanaqi,3/16/2017,5.833333333
taskpoold,nanaqi,3/17/2017,19.8
taskpoold,nanaqi,3/18/2017,0
taskpoold,nanaqi,3/19/2017,0
taskpoold,nanaqi,3/20/2017,6.75
taskpoold,nanaqi,3/21/2017,5.883333333
taskpoold,nanaqi,3/22/2017,6.1
taskpoold,nanaqi,3/23/2017,8
taskpoold,nanaqi,3/24/2017,5.65
taskpoold,nanaqi,3/25/2017,0
taskpoold,nanaqi,3/26/2017,0
taskpoold,nanaqi,3/27/2017,5.283333333
taskpoold,nanaqi,3/28/2017,13.1
taskpoold,nanaqi,3/29/2017,4.933333333
taskpoold,nanaqi,3/30/2017,5.966666667
taskpoold,nanaqi,3/31/2017,5.283333333
taskpoold,nanaqi,4/1/2017,0
taskpoold,nanaqi,4/2/2017,0
taskpoold,nanaqi,4/3/2017,6.616666667
taskpoold,nanaqi,4/4/2017,5.8
taskpoold,nanaqi,4/5/2017,5.05
taskpoold,nanaqi,4/6/2017,5.533333333
taskpoold,nanaqi,4/7/2017,5.1
taskpoold,nanaqi,4/8/2017,0
taskpoold,nanaqi,4/9/2017,0
